column,value
compactness error,0.02115
compactness error,0.02003
compactness error,0.015
compactness error,0.008153
compactness error,0.01221
compactness error,0.01005
compactness error,0.01377
compactness error,0.01443
compactness error,0.03203
compactness error,0.04732
compactness error,0.009362
compactness error,0.02337
compactness error,0.004883
compactness error,0.003746
compactness error,0.004711
compactness error,0.00911
compactness error,0.006021
compactness error,0.02768
compactness error,0.0134
compactness error,0.01403
compactness error,0.003012
compactness error,0.005767
compactness error,0.01659
compactness error,0.0659
compactness error,0.01079
compactness error,0.04265
compactness error,0.01376
compactness error,0.02016
compactness error,0.02431
compactness error,0.01418
compactness error,0.009514
compactness error,0.006887
compactness error,0.02083
compactness error,0.03245
compactness error,0.03255
compactness error,0.007124
compactness error,0.008432
compactness error,0.01797
compactness error,0.01449
compactness error,0.03053
compactness error,0.03471
compactness error,0.01877
compactness error,0.03368
compactness error,0.04671
compactness error,0.01506
compactness error,0.02417
compactness error,0.06559
compactness error,0.04243
compactness error,0.03387
compactness error,0.04235
compactness error,0.03932
compactness error,0.02899
compactness error,0.008982
compactness error,0.004693
compactness error,0.02045
compactness error,0.01805
compactness error,0.0125
compactness error,0.01906
compactness error,0.04674
compactness error,0.01388
compactness error,0.01112
compactness error,0.02675
compactness error,0.01895
compactness error,0.07643
compactness error,0.01203
compactness error,0.02984
compactness error,0.01777
compactness error,0.01903
compactness error,0.0456
compactness error,0.03705
compactness error,0.02073
compactness error,0.01742
compactness error,0.03026
compactness error,0.01415
compactness error,0.04097
compactness error,0.01365
compactness error,0.01966
compactness error,0.03726
compactness error,0.01631
compactness error,0.01273
compactness error,0.03477
compactness error,0.01469
compactness error,0.01964
compactness error,0.03718
compactness error,0.03713
compactness error,0.01285
compactness error,0.008491
compactness error,0.01246
compactness error,0.0448
compactness error,0.009947
compactness error,0.009355
compactness error,0.02808
compactness error,0.01427
compactness error,0.01674
compactness error,0.03889
compactness error,0.01263
compactness error,0.02047
compactness error,0.05244
compactness error,0.02809
compactness error,0.01885
compactness error,0.005697
compactness error,0.03867
compactness error,0.006263
compactness error,0.06213
compactness error,0.02715
compactness error,0.01665
compactness error,0.01791
compactness error,0.01295
compactness error,0.01095
compactness error,0.009238
compactness error,0.04638
compactness error,0.04308
compactness error,0.01156
compactness error,0.0156
compactness error,0.02025
compactness error,0.02015
compactness error,0.01171
compactness error,0.02048
compactness error,0.02075
compactness error,0.01929
compactness error,0.01251
compactness error,0.008539
compactness error,0.02418
compactness error,0.008082
compactness error,0.008974
compactness error,0.0127
compactness error,0.05374
compactness error,0.01679
compactness error,0.01701
compactness error,0.01493
compactness error,0.06657
compactness error,0.01257
compactness error,0.07025
compactness error,0.03206
compactness error,0.01989
compactness error,0.01555
compactness error,0.0177
compactness error,0.008243
compactness error,0.03093
compactness error,0.01796
compactness error,0.03288
compactness error,0.01315
compactness error,0.02114
compactness error,0.0547
compactness error,0.01666
compactness error,0.01082
compactness error,0.0182
compactness error,0.07471
compactness error,0.02833
compactness error,0.01292
compactness error,0.01205
compactness error,0.008274
compactness error,0.027
compactness error,0.02052
compactness error,0.01371
compactness error,0.02502
compactness error,0.03214
compactness error,0.02791
compactness error,0.03856
compactness error,0.03356
compactness error,0.04542
compactness error,0.04888
compactness error,0.02198
compactness error,0.0494
compactness error,0.01197
compactness error,0.02265
compactness error,0.0163
compactness error,0.01641
compactness error,0.02329
compactness error,0.01561
compactness error,0.0254
compactness error,0.03212
compactness error,0.0059
compactness error,0.02042
compactness error,0.01762
compactness error,0.01153
compactness error,0.01815
compactness error,0.007228
compactness error,0.03089
compactness error,0.03378
compactness error,0.02616
compactness error,0.02583
compactness error,0.03495
compactness error,0.04112
compactness error,0.04653
compactness error,0.01172
compactness error,0.01372
compactness error,0.02172
compactness error,0.02099
compactness error,0.03084
compactness error,0.01123
compactness error,0.0187
compactness error,0.03051
compactness error,0.01233
compactness error,0.02153
compactness error,0.02736
compactness error,0.01124
compactness error,0.02982
compactness error,0.008878
compactness error,0.04844
compactness error,0.0431
compactness error,0.02891
compactness error,0.02423
compactness error,0.03731
compactness error,0.00466
concavity error,0.02626
concavity error,0.03832
concavity error,0.05661
concavity error,0.05688
concavity error,0.03672
concavity error,0.02254
concavity error,0.03553
concavity error,0.02791
concavity error,0.05501
concavity error,0.01998
concavity error,0.02387
concavity error,0.01985
concavity error,0.06446
concavity error,0.03732
concavity error,0.02681
concavity error,0.03407
concavity error,0.05196
concavity error,0.04205
concavity error,0.02664
concavity error,0.03695
concavity error,0.01343
concavity error,0.03049
concavity error,0.0139
concavity error,0.02595
concavity error,0.01452
concavity error,0.05554
concavity error,0.01588
concavity error,0.02905
concavity error,0.02322
concavity error,0.02095
concavity error,0.01168
concavity error,0.01079
concavity error,0.02817
concavity error,0.01603
concavity error,0.01349
concavity error,0.02945
concavity error,0.02572
concavity error,0.000692
concavity error,0.01981
concavity error,0.03
concavity error,0.06899
concavity error,0.04312
concavity error,0.02973
concavity error,0.02315
concavity error,0.01714
concavity error,0.02063
concavity error,0.3038
concavity error,0.02269
concavity error,0.04252
concavity error,0.01759
concavity error,0.01826
concavity error,0.01162
concavity error,0.02071
concavity error,0.0573
concavity error,0.02134
concavity error,0.02806
concavity error,0.05371
concavity error,0.04436
concavity error,0.01121
concavity error,0.04531
concavity error,0.01358
concavity error,0.01872
concavity error,0.04867
concavity error,0.04232
concavity error,0.01131
concavity error,0.01693
concavity error,0.02647
concavity error,0.0
concavity error,0.01069
concavity error,0.03029
concavity error,0.0288
concavity error,0.02443
concavity error,0.02722
concavity error,0.05101
concavity error,0.04591
concavity error,0.03259
concavity error,0.01835
concavity error,0.09263
concavity error,0.0595
concavity error,0.02291
concavity error,0.1278
concavity error,0.02882
concavity error,0.04957
concavity error,0.0404
concavity error,0.03204
concavity error,0.02813
concavity error,0.02219
concavity error,0.01678
concavity error,0.02332
concavity error,0.02662
concavity error,0.01434
concavity error,0.06577
concavity error,0.0151
concavity error,0.02018
concavity error,0.02789
concavity error,0.04649
concavity error,0.05303
concavity error,0.03114
concavity error,0.01949
concavity error,0.07753
concavity error,0.03047
concavity error,0.01994
concavity error,0.05206
concavity error,0.03056
concavity error,0.001835
concavity error,0.04167
concavity error,0.04344
concavity error,0.03125
concavity error,0.01099
concavity error,0.007276
concavity error,0.01683
concavity error,0.02151
concavity error,0.04303
concavity error,0.01453
concavity error,0.1197
concavity error,0.001595
concavity error,0.03872
concavity error,0.05915
concavity error,0.001597
concavity error,0.01412
concavity error,0.01978
concavity error,0.01556
concavity error,0.02117
concavity error,0.1166
concavity error,0.05551
concavity error,0.02321
concavity error,0.04665
concavity error,0.02
concavity error,0.01401
concavity error,0.08958
concavity error,0.03112
concavity error,0.007975
concavity error,0.02526
concavity error,0.01841
concavity error,0.05489
concavity error,0.1438
concavity error,0.03688
concavity error,0.03909
concavity error,0.01652
concavity error,0.02544
concavity error,0.008534
concavity error,0.02259
concavity error,0.03644
concavity error,0.03016
concavity error,0.03055
concavity error,0.01633
concavity error,0.003223
concavity error,0.03457
concavity error,0.01186
concavity error,0.007302
concavity error,0.04257
concavity error,0.0385
concavity error,0.02602
concavity error,0.0181
concavity error,0.006493
concavity error,0.03915
concavity error,0.01865
concavity error,0.02105
concavity error,0.01245
concavity error,0.068
concavity error,0.02749
concavity error,0.03119
concavity error,0.03863
concavity error,0.04983
concavity error,0.02889
concavity error,0.02048
concavity error,0.02143
concavity error,0.03354
concavity error,0.03099
concavity error,0.004826
concavity error,0.01282
concavity error,0.06329
concavity error,0.01622
concavity error,0.001487
concavity error,0.02623
concavity error,0.01457
concavity error,0.03988
concavity error,0.03059
concavity error,0.04387
concavity error,0.08099
concavity error,0.0996
concavity error,0.01536
concavity error,0.02335
concavity error,0.006564
concavity error,0.004272
concavity error,0.01272
concavity error,0.01861
concavity error,0.05638
concavity error,0.01596
concavity error,0.001128
concavity error,0.003681
concavity error,0.01042
concavity error,0.005325
concavity error,0.03137
concavity error,0.00262
concavity error,0.01123
concavity error,0.02408
concavity error,0.1027
concavity error,0.04004
concavity error,0.02645
concavity error,0.01902
concavity error,0.0319
concavity error,0.01051
concavity error,0.01329
concavity error,0.005717
concavity error,0.001184
concavity error,0.03248
concavity error,0.05839
concavity error,0.03715
concavity error,0.04393
concavity error,0.007004
concavity error,0.04502
concavity error,0.03113
concavity error,0.03914
concavity error,0.0169
concavity error,0.03582
concavity error,0.05028
concavity error,0.02758
concavity error,0.01651
concavity error,0.005832
concavity error,0.01855
concavity error,0.0094
concavity error,0.007816
concavity error,0.005949
concavity error,0.04912
concavity error,0.04505
concavity error,0.05112
concavity error,0.005254
concavity error,0.02348
concavity error,0.01795
concavity error,0.01451
concavity error,0.02375
concavity error,0.02096
concavity error,0.06072
concavity error,0.03437
concavity error,0.01951
concavity error,0.1535
concavity error,0.007508
concavity error,0.04588
concavity error,0.02101
concavity error,0.01723
concavity error,0.04305
concavity error,0.04757
concavity error,0.02828
concavity error,0.03389
concavity error,0.01988
concavity error,0.09472
concavity error,0.04972
concavity error,0.04718
concavity error,0.01843
concavity error,0.01132
concavity error,0.04545
concavity error,0.0194
concavity error,0.06165
concavity error,0.01376
concavity error,0.03452
concavity error,0.01307
concavity error,0.01163
concavity error,0.01056
concavity error,0.03312
concavity error,0.02489
concavity error,0.01367
concavity error,0.04493
concavity error,0.006972
concavity error,0.04447
concavity error,0.05278
concavity error,0.02631
concavity error,0.03669
concavity error,0.006021
concavity error,0.05263
concavity error,0.02991
concavity error,0.009398
concavity error,0.005383
concavity error,0.05546
concavity error,0.05321
concavity error,0.01461
concavity error,0.02185
concavity error,0.007066
concavity error,0.01608
concavity error,0.009213
concavity error,0.0643
concavity error,0.04942
concavity error,0.007741
concavity error,0.02975
concavity error,0.03697
concavity error,0.01758
concavity error,0.03379
concavity error,0.03185
concavity error,0.06663
concavity error,0.04907
concavity error,0.02941
concavity error,0.01256
concavity error,0.007936
concavity error,0.0145
concavity error,0.02721
concavity error,0.01971
concavity error,0.01564
concavity error,0.04615
concavity error,0.01031
concavity error,0.06591
concavity error,0.04961
concavity error,0.02757
concavity error,0.03318
concavity error,0.02821
concavity error,0.04156
concavity error,0.08079
concavity error,0.0153
concavity error,0.01334
concavity error,0.01698
concavity error,0.03336
concavity error,0.1114
concavity error,0.04256
concavity error,0.01423
concavity error,0.01153
concavity error,0.03737
concavity error,0.01346
concavity error,0.04435
concavity error,0.04062
concavity error,0.01996
concavity error,0.03476
concavity error,0.02575
concavity error,0.03976
concavity error,0.03966
concavity error,0.0247
concavity error,0.06019
concavity error,0.04017
concavity error,0.01482
concavity error,0.03035
concavity error,0.02913
concavity error,0.03052
concavity error,0.01977
concavity error,0.02197
concavity error,0.03571
concavity error,0.003846
concavity error,0.01509
concavity error,0.008732
concavity error,0.01798
concavity error,0.0184
concavity error,0.007078
concavity error,0.04093
concavity error,0.04401
concavity error,0.04005
concavity error,0.04645
concavity error,0.09252
concavity error,0.03829
concavity error,0.01947
concavity error,0.01498
concavity error,0.02021
concavity error,0.01012
concavity error,0.02613
concavity error,0.02337
concavity error,0.01277
concavity error,0.03445
concavity error,0.03996
concavity error,0.03898
concavity error,0.004174
concavity error,0.06578
concavity error,0.05738
concavity error,0.07359
concavity error,0.07845
concavity error,0.05198
concavity error,0.0473
concave points error,0.01587
concave points error,0.0134
concave points error,0.02058
concave points error,0.01867
concave points error,0.01885
concave points error,0.01091
concave points error,0.01039
concave points error,0.01448
concave points error,0.01226
concave points error,0.01432
concave points error,0.007591
concave points error,0.01282
concave points error,0.0409
concave points error,0.01992
concave points error,0.01628
concave points error,0.01109
concave points error,0.01297
concave points error,0.01521
concave points error,0.01315
concave points error,0.00649
concave points error,0.01421
concave points error,0.02252
concave points error,0.01038
concave points error,0.0113
concave points error,0.02397
concave points error,0.01352
concave points error,0.01911
concave points error,0.01083
concave points error,0.01354
concave points error,0.01158
concave points error,0.01044
concave points error,0.009643
concave points error,0.009067
concave points error,0.01195
concave points error,0.01161
concave points error,0.01164
concave points error,0.01917
concave points error,0.01262
concave points error,0.006881
concave points error,0.01037
concave points error,0.02638
concave points error,0.00956
concave points error,0.006853
concave points error,0.01695
concave points error,0.005917
concave points error,0.00566
concave points error,0.01184
concave points error,0.007956
concave points error,0.008
concave points error,0.009222
concave points error,0.00867
concave points error,0.01538
concave points error,0.01272
concave points error,0.004167
concave points error,0.005742
concave points error,0.009259
concave points error,0.01848
concave points error,0.0156
concave points error,0.009333
concave points error,0.008965
concave points error,0.03322
concave points error,0.008662
concave points error,0.0137
concave points error,0.01127
concave points error,0.009206
concave points error,0.01809
concave points error,0.008239
concave points error,0.0207
concave points error,0.02593
concave points error,0.008179
concave points error,0.007506
concave points error,0.01383
concave points error,0.0203
concave points error,0.007027
concave points error,0.0142
concave points error,0.01761
concave points error,0.012
concave points error,0.01293
concave points error,0.01623
concave points error,0.008606
concave points error,0.01763
concave points error,0.01082
concave points error,0.009366
concave points error,0.01851
concave points error,0.01269
concave points error,0.00525
concave points error,0.006884
concave points error,0.01424
concave points error,0.009921
concave points error,0.0
concave points error,0.006797
concave points error,0.01112
concave points error,0.008614
concave points error,0.01398
concave points error,0.005558
concave points error,0.0248
concave points error,0.006435
concave points error,0.01023
concave points error,0.02295
concave points error,0.02292
concave points error,0.01544
concave points error,0.0104
concave points error,0.007711
concave points error,0.02308
concave points error,0.0139
concave points error,0.009863
concave points error,0.00646
concave points error,0.01601
concave points error,0.01822
concave points error,0.004814
concave points error,0.00688
concave points error,0.01361
concave points error,0.02258
concave points error,0.01043
concave points error,0.008094
concave points error,0.01093
concave points error,0.009231
concave points error,0.01268
concave points error,0.009148
concave points error,0.00892
concave points error,0.01307
concave points error,0.008602
concave points error,0.02801
concave points error,0.01965
concave points error,0.01167
concave points error,0.007584
concave points error,0.005612
concave points error,0.0111
concave points error,0.01843
concave points error,0.01527
concave points error,0.01493
concave points error,0.005828
concave points error,0.01022
concave points error,0.05279
concave points error,0.008232
concave points error,0.009536
concave points error,0.01841
concave points error,0.006273
concave points error,0.003576
concave points error,0.01152
concave points error,0.02794
concave points error,0.006432
concave points error,0.005344
concave points error,0.01604
concave points error,0.01569
concave points error,0.009073
concave points error,0.01241
concave points error,0.009443
concave points error,0.0132
concave points error,0.01583
concave points error,0.0246
concave points error,0.01813
concave points error,0.001852
concave points error,0.007408
concave points error,0.01567
concave points error,0.009767
concave points error,0.01712
concave points error,0.006009
concave points error,0.002404
concave points error,0.01185
concave points error,0.00624
concave points error,0.01666
concave points error,0.01757
concave points error,0.01321
concave points error,0.01883
concave points error,0.00842
concave points error,0.0206
concave points error,0.01444
concave points error,0.01221
concave points error,0.0114
concave points error,0.01345
concave points error,0.02465
concave points error,0.01291
concave points error,0.00826
concave points error,0.007527
concave points error,0.01123
concave points error,0.008304
concave points error,0.007373
concave points error,0.02765
concave points error,0.006747
concave points error,0.01407
concave points error,0.01627
concave points error,0.01435
concave points error,0.01785
concave points error,0.01071
concave points error,0.01078
concave points error,0.006659
concave points error,0.00836
concave points error,0.007624
concave points error,0.008637
concave points error,0.009057
concave points error,0.01286
concave points error,0.004972
concave points error,0.01155
concave points error,0.008691
concave points error,0.01499
concave points error,0.003125
concave points error,0.003419
concave points error,0.009623
concave points error,0.01004
concave points error,0.01716
concave points error,0.01671
concave points error,0.01011
concave points error,0.01374
concave points error,0.01103
concave points error,0.003762
concave points error,0.01314
concave points error,0.01007
concave points error,0.01559
concave points error,0.01133
concave points error,0.005383
concave points error,0.006245
concave points error,0.01006
concave points error,0.01864
concave points error,0.009175
concave points error,0.01267
concave points error,0.01342
concave points error,0.01519
concave points error,0.02127
concave points error,0.008185
concave points error,0.007671
concave points error,0.02149
concave points error,0.009875
concave points error,0.00928
concave points error,0.01365
concave points error,0.009919
concave points error,0.00633
concave points error,0.01745
concave points error,0.003608
concave points error,0.008849
concave points error,0.01561
concave points error,0.009472
concave points error,0.008522
concave points error,0.0191
concave points error,0.01463
concave points error,0.01846
concave points error,0.01209
concave points error,0.01774
concave points error,0.002924
concave points error,0.01633
concave points error,0.005905
concave points error,0.03487
concave points error,0.009924
concave points error,0.02771
concave points error,0.01132
concave points error,0.008578
concave points error,0.007978
concave points error,0.006829
concave points error,0.009393
concave points error,0.005243
concave points error,0.0125
concave points error,0.01733
concave points error,0.01403
concave points error,0.01936
concave points error,0.009199
concave points error,0.007807
concave points error,0.006998
concave points error,0.002386
concave points error,0.003472
concave points error,0.003242
concave points error,0.004821
concave points error,0.007638
concave points error,0.004667
concave points error,0.00339
concave points error,0.005051
concave points error,0.01143
concave points error,0.0112
concave points error,0.01247
concave points error,0.01369
concave points error,0.005142
concave points error,0.006474
concave points error,0.006627
concave points error,0.003951
concave points error,0.01392
concave points error,0.009811
concave points error,0.004967
concave points error,0.002941
concave points error,0.006522
concave points error,0.01744
concave points error,0.01816
concave points error,0.008043
concave points error,0.01301
concave points error,0.01243
concave points error,0.00851
concave points error,0.0101
concave points error,0.01806
concave points error,0.01121
concave points error,0.01296
concave points error,0.005495
concave points error,0.01067
concave points error,0.006315
concave points error,0.01052
concave points error,0.006296
concave points error,0.02283
concave points error,0.01508
concave points error,0.01746
concave points error,0.01471
concave points error,0.01966
concave points error,0.01876
concave points error,0.006042
concave points error,0.003617
concave points error,0.006399
concave points error,0.009997
concave points error,0.01033
concave points error,0.005484
concave points error,0.01461
concave points error,0.02536
concave points error,0.007087
concave points error,0.01197
concave points error,0.01656
concave points error,0.009155
concave points error,0.01343
concave points error,0.01232
concave points error,0.01196
concave points error,0.02919
concave points error,0.005179
concave points error,0.008356
concave points error,0.01339
concave points error,0.00696
concave points error,0.01667
concave points error,0.01051
concave points error,0.008468
concave points error,0.01087
concave points error,0.007016
concave points error,0.03441
concave points error,0.006929
concave points error,0.01639
concave points error,0.01288
concave points error,0.007513
concave points error,0.01367
concave points error,0.01384
concave points error,0.004168
concave points error,0.005832
concave points error,0.01065
concave points error,0.007308
concave points error,0.0103
concave points error,0.008747
concave points error,0.01341
concave points error,0.01075
concave points error,0.005872
concave points error,0.005128
concave points error,0.009087
concave points error,0.009276
concave points error,0.008674
concave points error,0.02139
concave points error,0.008231
concave points error,0.006159
concave points error,0.008799
concave points error,0.01304
concave points error,0.01274
concave points error,0.003527
concave points error,0.01264
concave points error,0.01045
concave points error,0.006189
concave points error,0.005623
concave points error,0.02234
concave points error,0.01834
concave points error,0.008281
concave points error,0.009567
concave points error,0.006502
concave points error,0.009046
concave points error,0.01076
concave points error,0.01768
concave points error,0.01742
concave points error,0.005657
concave points error,0.01111
concave points error,0.009753
concave points error,0.01665
concave points error,0.006897
concave points error,0.008848
concave points error,0.01466
concave points error,0.01553
concave points error,0.009166
concave points error,0.01136
concave points error,0.009128
concave points error,0.009215
concave points error,0.006451
concave points error,0.006336
concave points error,0.006104
concave points error,0.01458
concave points error,0.00637
concave points error,0.007497
concave points error,0.008463
concave points error,0.01368
concave points error,0.003934
concave points error,0.02311
concave points error,0.009883
concave points error,0.01183
concave points error,0.008399
concave points error,0.006691
concave points error,0.0135
concave points error,0.004832
concave points error,0.008038
concave points error,0.02215
concave points error,0.005161
concave points error,0.006275
concave points error,0.008791
concave points error,0.009233
concave points error,0.02721
concave points error,0.006144
concave points error,0.01176
concave points error,0.005297
concave points error,0.004551
concave points error,0.007437
concave points error,0.01648
concave points error,0.007895
concave points error,0.005564
concave points error,0.01032
concave points error,0.01573
concave points error,0.01479
concave points error,0.01616
concave points error,0.02156
concave points error,0.02188
concave points error,0.0145
concave points error,0.009894
concave points error,0.01285
concave points error,0.01431
concave points error,0.02041
concave points error,0.01528
concave points error,0.01056
concave points error,0.01334
concave points error,0.008648
concave points error,0.01107
concave points error,0.01046
concave points error,0.01178
concave points error,0.0158
concave points error,0.004065
concave points error,0.006801
concave points error,0.00732
concave points error,0.007369
concave points error,0.02853
concave points error,0.007986
concave points error,0.01316
concave points error,0.005298
concave points error,0.005077
concave points error,0.01699
concave points error,0.01346
concave points error,0.01276
concave points error,0.01766
concave points error,0.01364
concave points error,0.01494
concave points error,0.009117
concave points error,0.009064
concave points error,0.01097
concave points error,0.009615
concave points error,0.01024
concave points error,0.009305
concave points error,0.00762
concave points error,0.01721
concave points error,0.007082
concave points error,0.01606
concave points error,0.01608
concave points error,0.02624
concave points error,0.02454
concave points error,0.01678
concave points error,0.01557
concave points error,0.01664
symmetry error,0.03003
symmetry error,0.01878
symmetry error,0.05963
symmetry error,0.02165
symmetry error,0.01486
symmetry error,0.02143
symmetry error,0.01789
symmetry error,0.0146
symmetry error,0.02008
symmetry error,0.04484
symmetry error,0.02981
symmetry error,0.01961
symmetry error,0.01857
symmetry error,0.0141
symmetry error,0.01689
symmetry error,0.01356
symmetry error,0.01678
symmetry error,0.02027
symmetry error,0.03672
symmetry error,0.01083
symmetry error,0.01468
symmetry error,0.02308
symmetry error,0.02293
symmetry error,0.01768
symmetry error,0.02007
symmetry error,0.02273
symmetry error,0.02102
symmetry error,0.01543
symmetry error,0.02789
symmetry error,0.02028
symmetry error,0.02671
symmetry error,0.007882
symmetry error,0.01377
symmetry error,0.0138
symmetry error,0.01357
symmetry error,0.01719
symmetry error,0.01113
symmetry error,0.02574
symmetry error,0.01743
symmetry error,0.01428
symmetry error,0.02406
symmetry error,0.01325
symmetry error,0.01095
symmetry error,0.03218
symmetry error,0.01852
symmetry error,0.0219
symmetry error,0.0209
symmetry error,0.04183
symmetry error,0.03357
symmetry error,0.017
symmetry error,0.04192
symmetry error,0.01635
symmetry error,0.019
symmetry error,0.02279
symmetry error,0.02183
symmetry error,0.04197
symmetry error,0.02254
symmetry error,0.01386
symmetry error,0.02541
symmetry error,0.01527
symmetry error,0.0122
symmetry error,0.0155
symmetry error,0.02572
symmetry error,0.02591
symmetry error,0.07895
symmetry error,0.01748
symmetry error,0.01816
symmetry error,0.02134
symmetry error,0.01065
symmetry error,0.03056
symmetry error,0.0237
symmetry error,0.02418
symmetry error,0.01964
symmetry error,0.01958
symmetry error,0.02427
symmetry error,0.02085
symmetry error,0.02471
symmetry error,0.01069
symmetry error,0.01884
symmetry error,0.0222
symmetry error,0.01801
symmetry error,0.01651
symmetry error,0.01462
symmetry error,0.01465
symmetry error,0.02659
symmetry error,0.01447
symmetry error,0.01547
symmetry error,0.01565
symmetry error,0.01251
symmetry error,0.01568
symmetry error,0.03281
symmetry error,0.02144
symmetry error,0.02566
symmetry error,0.02287
symmetry error,0.01708
symmetry error,0.01278
symmetry error,0.02384
symmetry error,0.01602
symmetry error,0.01495
symmetry error,0.01344
symmetry error,0.02045
symmetry error,0.0191
symmetry error,0.01208
symmetry error,0.01247
symmetry error,0.01323
symmetry error,0.0203
symmetry error,0.02353
symmetry error,0.01578
symmetry error,0.02662
symmetry error,0.01397
symmetry error,0.01669
symmetry error,0.01647
symmetry error,0.01359
symmetry error,0.01501
symmetry error,0.05168
symmetry error,0.0158
symmetry error,0.02277
symmetry error,0.01875
symmetry error,0.02282
symmetry error,0.02104
symmetry error,0.01671
symmetry error,0.03127
symmetry error,0.05628
symmetry error,0.03356
symmetry error,0.01454
symmetry error,0.01329
symmetry error,0.02951
symmetry error,0.02309
symmetry error,0.03546
symmetry error,0.02388
symmetry error,0.02769
symmetry error,0.01799
symmetry error,0.01778
symmetry error,0.0152
symmetry error,0.03397
symmetry error,0.03156
symmetry error,0.01879
symmetry error,0.01956
symmetry error,0.01924
symmetry error,0.01254
symmetry error,0.02091
symmetry error,0.01145
symmetry error,0.01792
symmetry error,0.03082
symmetry error,0.03265
symmetry error,0.02711
symmetry error,0.0388
symmetry error,0.01682
symmetry error,0.01613
symmetry error,0.01575
symmetry error,0.01798
symmetry error,0.01172
symmetry error,0.02538
symmetry error,0.01897
symmetry error,0.02025
symmetry error,0.05113
symmetry error,0.03373
symmetry error,0.03799
symmetry error,0.02545
symmetry error,0.02689
symmetry error,0.0214
symmetry error,0.01415
symmetry error,0.01522
symmetry error,0.01503
symmetry error,0.01594
symmetry error,0.02175
symmetry error,0.01998
symmetry error,0.01782
symmetry error,0.01523
symmetry error,0.0221
symmetry error,0.02294
symmetry error,0.02514
symmetry error,0.009539
symmetry error,0.03176
symmetry error,0.01616
symmetry error,0.04783
symmetry error,0.04499
symmetry error,0.01939
symmetry error,0.02793
symmetry error,0.0256
symmetry error,0.01332
symmetry error,0.01371
symmetry error,0.01842
symmetry error,0.01772
symmetry error,0.01482
symmetry error,0.02266
symmetry error,0.01502
symmetry error,0.01391
symmetry error,0.01365
symmetry error,0.0168
symmetry error,0.01177
symmetry error,0.01537
symmetry error,0.01916
symmetry error,0.01298
symmetry error,0.02383
symmetry error,0.01263
symmetry error,0.0159
symmetry error,0.01341
symmetry error,0.01185
symmetry error,0.01226
symmetry error,0.0172
symmetry error,0.01995
symmetry error,0.02598
symmetry error,0.02186
symmetry error,0.03476
symmetry error,0.02158
symmetry error,0.02401
symmetry error,0.02292
symmetry error,0.01394
symmetry error,0.02062
symmetry error,0.01936
symmetry error,0.02337
symmetry error,0.009947
symmetry error,0.01282
symmetry error,0.01411
symmetry error,0.02747
symmetry error,0.01013
symmetry error,0.01144
symmetry error,0.03504
symmetry error,0.02593
symmetry error,0.02728
symmetry error,0.01536
symmetry error,0.01692
symmetry error,0.01419
symmetry error,0.02678
symmetry error,0.02358
symmetry error,0.0193
symmetry error,0.01528
symmetry error,0.01435
symmetry error,0.02921
symmetry error,0.01623
symmetry error,0.01388
symmetry error,0.02571
symmetry error,0.01872
symmetry error,0.01619
symmetry error,0.03418
symmetry error,0.03416
symmetry error,0.04077
symmetry error,0.01374
symmetry error,0.02941
symmetry error,0.01103
symmetry error,0.03464
symmetry error,0.02736
symmetry error,0.01791
symmetry error,0.01894
symmetry error,0.03194
symmetry error,0.02701
symmetry error,0.01422
symmetry error,0.01494
symmetry error,0.01731
symmetry error,0.02032
symmetry error,0.06146
symmetry error,0.01393
symmetry error,0.01977
symmetry error,0.01275
symmetry error,0.03491
symmetry error,0.03433
symmetry error,0.02719
symmetry error,0.02193
symmetry error,0.02768
symmetry error,0.01333
symmetry error,0.02057
symmetry error,0.01416
symmetry error,0.01466
symmetry error,0.04022
symmetry error,0.02751
symmetry error,0.04243
symmetry error,0.01829
symmetry error,0.02168
symmetry error,0.021
symmetry error,0.01479
symmetry error,0.01873
symmetry error,0.0175
symmetry error,0.02348
symmetry error,0.03756
symmetry error,0.01953
symmetry error,0.03675
symmetry error,0.01982
symmetry error,0.02163
symmetry error,0.02734
symmetry error,0.02216
symmetry error,0.02335
symmetry error,0.0212
symmetry error,0.03102
symmetry error,0.0286
symmetry error,0.01544
symmetry error,0.02837
symmetry error,0.01942
symmetry error,0.01909
symmetry error,0.01291
symmetry error,0.01445
symmetry error,0.0371
symmetry error,0.01938
symmetry error,0.01518
symmetry error,0.03197
symmetry error,0.01675
symmetry error,0.01276
symmetry error,0.01943
symmetry error,0.01934
symmetry error,0.01617
symmetry error,0.01442
symmetry error,0.01818
symmetry error,0.01738
symmetry error,0.0247
symmetry error,0.0174
symmetry error,0.01865
symmetry error,0.02015
symmetry error,0.01315
symmetry error,0.01869
symmetry error,0.01191
symmetry error,0.01477
symmetry error,0.01096
symmetry error,0.02632
symmetry error,0.0187
symmetry error,0.0297
symmetry error,0.02079
symmetry error,0.015
symmetry error,0.02669
symmetry error,0.01414
symmetry error,0.02578
symmetry error,0.01718
symmetry error,0.01951
symmetry error,0.01906
symmetry error,0.02258
symmetry error,0.03044
symmetry error,0.01713
symmetry error,0.02694
symmetry error,0.01868
symmetry error,0.02653
symmetry error,0.01848
symmetry error,0.01581
symmetry error,0.031
symmetry error,0.02161
symmetry error,0.01844
symmetry error,0.02009
symmetry error,0.0194
symmetry error,0.01499
symmetry error,0.02187
symmetry error,0.02451
symmetry error,0.01551
symmetry error,0.01223
symmetry error,0.02005
