customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
6196.0,17195.0,AW00017195,Franklin,Sharma,France,Married,Male,1949-11-19,2026-01-04
6197.0,17196.0,AW00017196,Douglas,Fernandez,France,Single,Male,1950-01-24,2026-01-04
6207.0,17206.0,AW00017206,Spencer,Gonzales,France,Married,Male,1959-07-12,2026-01-04
6212.0,17211.0,AW00017211,Virginia,Rodriguez,France,Married,Female,1959-03-11,2026-01-04
6213.0,17212.0,AW00017212,Jacqueline,Coleman,France,Single,Female,1963-06-14,2026-01-04
6217.0,17216.0,AW00017216,Kathleen,Ramos,France,Married,Female,1955-12-08,2026-01-04
6220.0,17219.0,AW00017219,Kelsey,Sharma,France,Married,Female,1955-04-24,2026-01-04
6223.0,17222.0,AW00017222,Carolyn,Serrano,France,Married,Female,1953-12-23,2026-01-04
6224.0,17223.0,AW00017223,Francis,Torres,France,Married,Male,1954-03-10,2026-01-04
6634.0,17633.0,AW00017633,Gary,Dominguez,France,Single,Male,1978-05-07,2026-01-04
6635.0,17634.0,AW00017634,Kaitlin,Rana,France,Single,Female,1977-12-03,2026-01-04
6639.0,17638.0,AW00017638,Clarence,Zheng,France,Single,Male,1977-08-01,2026-01-04
6642.0,17641.0,AW00017641,Lorrin,Smith-Bates,France,Single,Male,1976-09-11,2026-01-04
6644.0,17643.0,AW00017643,Wesley,Cai,France,Single,Male,1977-04-13,2026-01-04
6647.0,17646.0,AW00017646,Leah,Xu,France,Single,Female,1982-04-23,2026-01-04
6648.0,17647.0,AW00017647,Molly,Lopez,France,Single,Female,1977-05-14,2026-01-04
6649.0,17648.0,AW00017648,Gilbert,Sharma,France,Single,Male,1976-10-14,2026-01-04
6652.0,17651.0,AW00017651,Ethan,Butler,France,Single,Male,1975-08-25,2026-01-04
6654.0,17653.0,AW00017653,Linda,Vazquez,France,Single,Female,1981-10-05,2026-01-04
6704.0,17703.0,AW00017703,Pamela,Fernandez,France,Married,Female,1971-08-18,2026-01-04
6712.0,17711.0,AW00017711,Kristin,Luo,France,Married,Female,1966-10-07,2026-01-04
6713.0,17712.0,AW00017712,Gary,Blanco,France,Single,Male,1963-11-06,2026-01-04
6714.0,17713.0,AW00017713,David,Johnson,France,Single,Male,1962-01-08,2026-01-04
6715.0,17714.0,AW00017714,Tanya,Gutierrez,France,Married,Female,1967-10-22,2026-01-04
6717.0,17716.0,AW00017716,Cesar,Gonzalez,France,Married,Male,1961-12-13,2026-01-04
6720.0,17719.0,AW00017719,Vincent,Gao,France,Married,Male,1944-03-10,2026-01-04
6722.0,17721.0,AW00017721,Cheryl,Alan,France,Married,Female,1951-12-31,2026-01-04
6738.0,17737.0,AW00017737,Nicole,Gonzales,France,Married,Female,1954-05-28,2026-01-04
6740.0,17739.0,AW00017739,Colin,Cai,France,Single,Male,1972-11-06,2026-01-04
6741.0,17740.0,AW00017740,Colleen,Liang,France,Single,Female,1972-06-02,2026-01-04
6749.0,17748.0,AW00017748,Geoffrey,Kapoor,France,Single,Male,1975-11-10,2026-01-04
6750.0,17749.0,AW00017749,Leah,Wu,France,Married,Female,1970-09-15,2026-01-04
6752.0,17751.0,AW00017751,Isaiah,Bailey,France,Single,Male,1964-04-11,2026-01-04
6753.0,17752.0,AW00017752,Deanna,Hernandez,France,Married,Female,1963-12-12,2026-01-04
6755.0,17754.0,AW00017754,Stephanie,King,France,Single,Female,1971-07-13,2026-01-04
6757.0,17756.0,AW00017756,Jill,Ashe,France,Married,Female,1963-11-15,2026-01-04
6760.0,17759.0,AW00017759,Kristopher,Sanchez,France,Single,Male,1981-09-14,2026-01-04
6767.0,17766.0,AW00017766,Jake,Xu,France,Married,Male,1975-05-14,2026-01-04
6768.0,17767.0,AW00017767,Tommy,Raje,France,Married,Male,1975-03-04,2026-01-04
6771.0,17770.0,AW00017770,Grant,Xie,France,Single,Male,1963-04-06,2026-01-04
6772.0,17771.0,AW00017771,Holly,Chandra,France,Married,Female,1963-05-07,2026-01-04
6774.0,17773.0,AW00017773,Crystal,Lin,France,Single,Female,1973-10-12,2026-01-04
6776.0,17775.0,AW00017775,Ricky,Moreno,France,Single,Male,1979-02-20,2026-01-04
6779.0,17778.0,AW00017778,Kari,Prasad,France,Married,Female,1979-09-21,2026-01-04
6780.0,17779.0,AW00017779,Madison,Patterson,France,Married,Female,1973-11-08,2026-01-04
6781.0,17780.0,AW00017780,Alisha,Huang,France,Married,Female,1973-10-09,2026-01-04
6788.0,17787.0,AW00017787,Alejandro,Zhao,France,Single,Male,1973-04-15,2026-01-04
6801.0,17800.0,AW00017800,Robyn,Alonso,France,Single,Female,1970-07-10,2026-01-04
6802.0,17801.0,AW00017801,Shannon,He,France,Single,Female,1976-05-14,2026-01-04
6806.0,17805.0,AW00017805,Carlos,Young,France,Single,Male,1970-01-02,2026-01-04
6810.0,17809.0,AW00017809,Josue,Blanco,France,Single,Male,1974-02-22,2026-01-04
6817.0,17816.0,AW00017816,Kathryn,Raje,France,Single,Female,1939-10-16,2026-01-04
6823.0,17822.0,AW00017822,Michelle,Cooper,France,Single,Female,1968-10-12,2026-01-04
6824.0,17823.0,AW00017823,Ramon,Gao,France,Married,Male,1968-12-10,2026-01-04
6827.0,17826.0,AW00017826,Paige,Morgan,France,Single,Female,1981-11-30,2026-01-04
6828.0,17827.0,AW00017827,Maria,Coleman,France,Single,Female,1985-05-16,2026-01-04
6831.0,17830.0,AW00017830,Carlos,Scott,France,Married,Male,1968-03-30,2026-01-04
6832.0,17831.0,AW00017831,Noah,Long,France,Married,Male,1973-08-11,2026-01-04
6835.0,17834.0,AW00017834,Michele,Gill,France,Married,Female,1968-03-31,2026-01-04
6837.0,17836.0,AW00017836,Jacquelyn,Ramos,France,Single,Female,1983-03-17,2026-01-04
6843.0,17842.0,AW00017842,Isaiah,Ward,France,Single,Male,1981-04-22,2026-01-04
6844.0,17843.0,AW00017843,Kelli,Shan,France,Single,Female,1979-08-29,2026-01-04
6847.0,17846.0,AW00017846,Alejandro,Chavez,France,Single,Male,1980-07-24,2026-01-04
6851.0,17850.0,AW00017850,Alvin,Shen,France,Single,Male,1978-12-31,2026-01-04
6875.0,17874.0,AW00017874,Natasha,Alvarez,France,Single,Female,1972-07-14,2026-01-04
6879.0,17878.0,AW00017878,Gabrielle,Sanders,France,Married,Female,1972-04-07,2026-01-04
6884.0,17883.0,AW00017883,Lori,Rubio,France,Married,Female,1946-08-30,2026-01-04
6886.0,17885.0,AW00017885,Julio,Carlson,France,Married,Male,1967-07-21,2026-01-04
6892.0,17891.0,AW00017891,Sharon,Lal,France,Married,Female,1961-05-10,2026-01-04
6895.0,17894.0,AW00017894,Hailey,Simmons,France,Married,Female,1966-09-17,2026-01-04
6898.0,17897.0,AW00017897,Darrell,Kumar,France,Single,Male,1943-10-31,2026-01-04
6900.0,17899.0,AW00017899,Theresa,Moreno,France,Married,Female,1946-10-08,2026-01-04
6901.0,17900.0,AW00017900,Victoria,Snowden,France,Single,Female,1948-02-03,2026-01-04
6931.0,17930.0,AW00017930,Chelsea,Srini,France,Married,Female,1978-06-14,2026-01-04
6932.0,17931.0,AW00017931,Jeffery,Zhao,France,Married,Male,1977-09-12,2026-01-04
6933.0,17932.0,AW00017932,Barry,Srini,France,Married,Male,1972-06-10,2026-01-04
6939.0,17938.0,AW00017938,Ruben,Gill,France,Single,Male,1964-10-09,2026-01-04
6940.0,17939.0,AW00017939,Kelli,Wang,France,Single,Female,1964-12-31,2026-01-04
6945.0,17944.0,AW00017944,Riley,Rivera,France,Married,Female,1974-08-12,2026-01-04
6950.0,17949.0,AW00017949,Sophia,Mitchell,France,Married,Female,1964-11-18,2026-01-04
6951.0,17950.0,AW00017950,Alberto,Ortega,France,Married,Male,1964-05-18,2026-01-04
6954.0,17953.0,AW00017953,Latoya,Raje,France,Single,Female,1976-02-19,2026-01-04
6955.0,17954.0,AW00017954,Shelby,Torres,France,Single,Female,1975-07-17,2026-01-04
6957.0,17956.0,AW00017956,Jaime,Gomez,France,Single,Male,1981-09-23,2026-01-04
6958.0,17957.0,AW00017957,Misty,Yuan,France,Single,Female,1976-03-21,2026-01-04
6972.0,17971.0,AW00017971,Mayra,Perez,France,Single,Female,1973-10-23,2026-01-04
6974.0,17973.0,AW00017973,Johnathan,Rodriguez,France,Married,Male,1984-12-09,2026-01-04
6976.0,17975.0,AW00017975,Candace,Sai,France,Single,Female,1979-10-24,2026-01-04
6983.0,17982.0,AW00017982,Francisco,Mehta,France,Single,Male,1973-03-07,2026-01-04
6988.0,17987.0,AW00017987,Cara,Sun,France,Married,Female,1971-11-03,2026-01-04
6989.0,17988.0,AW00017988,Alfredo,Diaz,France,Single,Male,1971-06-22,2026-01-04
6997.0,17996.0,AW00017996,Cedric,Raji,France,Single,Male,1975-11-10,2026-01-04
6998.0,17997.0,AW00017997,April,Sharma,France,Single,Female,1975-02-24,2026-01-04
7000.0,17999.0,AW00017999,Byron,Romero,France,Single,Male,1968-12-22,2026-01-04
7005.0,18004.0,AW00018004,Tonya,Shen,France,Married,Female,1971-07-10,2026-01-04
7009.0,18008.0,AW00018008,Deanna,Sai,France,Single,Female,1971-03-18,2026-01-04
7010.0,18009.0,AW00018009,Deanna,Prasad,France,Single,Female,1970-11-01,2026-01-04
7011.0,18010.0,AW00018010,Clarence,Jai,France,Single,Male,1976-05-06,2026-01-04
7012.0,18011.0,AW00018011,Frank,Gomez,France,Single,Male,1970-10-31,2026-01-04
7015.0,18014.0,AW00018014,Wayne,Xu,France,Single,Male,1969-09-03,2026-01-04
7016.0,18015.0,AW00018015,Haley,Edwards,France,Single,Female,1969-10-10,2026-01-04
7017.0,18016.0,AW00018016,Tiffany,Liu,France,Married,Female,1975-02-16,2026-01-04
7019.0,18018.0,AW00018018,Peter,Xie,France,Single,Male,1974-04-01,2026-01-04
7026.0,18025.0,AW00018025,Benjamin,Flores,France,Single,Male,1984-05-13,2026-01-04
7033.0,18032.0,AW00018032,Cassie,Raji,France,Married,Female,1981-12-03,2026-01-04
7039.0,18038.0,AW00018038,Kelli,Kumar,France,Single,Female,1980-11-14,2026-01-04
7040.0,18039.0,AW00018039,Logan,Clark,France,Married,Male,1981-04-17,2026-01-04
7041.0,18040.0,AW00018040,Curtis,Liu,France,Married,Male,1979-05-07,2026-01-04
7044.0,18043.0,AW00018043,Katie,Chande,France,Single,Female,1984-02-03,2026-01-04
7047.0,18046.0,AW00018046,Terry,Jai,France,Single,Male,1979-03-03,2026-01-04
7129.0,18128.0,AW00018128,Roberto,Suarez,France,Married,Male,1963-06-06,2026-01-04
7130.0,18129.0,AW00018129,Elizabeth,Rodriguez,France,Married,Female,1962-12-04,2026-01-04
7132.0,18131.0,AW00018131,Ann,Malhotra,France,Single,Female,1961-07-06,2026-01-04
7133.0,18132.0,AW00018132,Adrienne,Blanco,France,Married,Female,1961-12-20,2026-01-04
7138.0,18137.0,AW00018137,Gabriel,Kumar,France,Married,Male,1960-07-10,2026-01-04
7139.0,18138.0,AW00018138,Walter,Alonso,France,Married,Male,1960-08-08,2026-01-04
7143.0,18142.0,AW00018142,Riley,Bradley,France,Single,Female,1959-10-12,2026-01-04
7144.0,18143.0,AW00018143,Chad,Shen,France,Single,Male,1950-05-14,2026-01-04
7145.0,18144.0,AW00018144,Katie,Chapman,France,Married,Female,1955-11-03,2026-01-04
7149.0,18148.0,AW00018148,Jaclyn,Huang,France,Married,Female,1951-05-13,2026-01-04
7151.0,18150.0,AW00018150,Mitchell,Deng,France,Single,Male,1952-01-17,2026-01-04
7152.0,18151.0,AW00018151,Brendan,She,France,Single,Male,1957-11-02,2026-01-04
7153.0,18152.0,AW00018152,Bryant,Suri,France,Single,Male,1951-08-31,2026-01-04
7160.0,18159.0,AW00018159,Jaime,Serrano,France,Married,Female,1965-09-20,2026-01-04
7162.0,18161.0,AW00018161,Tanya,Sanz,France,Married,Female,1959-04-06,2026-01-04
7163.0,18162.0,AW00018162,Misty,Pal,France,Married,Female,1959-01-18,2026-01-04
7164.0,18163.0,AW00018163,Gabriel,Zhang,France,Married,Male,1958-08-11,2026-01-04
7175.0,18174.0,AW00018174,Jill,Munoz,France,Married,Female,1960-12-30,2026-01-04
7176.0,18175.0,AW00018175,Carrie,Hernandez,France,Married,Female,1955-11-13,2026-01-04
7180.0,18179.0,AW00018179,Chelsea,McDonald,France,Single,Female,1954-10-09,2026-01-04
7185.0,18184.0,AW00018184,Leonard,Chande,France,Married,Male,1952-07-08,2026-01-04
7619.0,18618.0,AW00018618,Mitchell,Rai,France,Single,Male,1978-05-20,2026-01-04
7624.0,18623.0,AW00018623,Anne,Torres,France,Married,Female,1978-03-06,2026-01-04
7625.0,18624.0,AW00018624,Jay,Perez,France,Single,Male,1983-11-01,2026-01-04
7629.0,18628.0,AW00018628,Suzanne,Yang,France,Single,Female,1977-03-14,2026-01-04
7631.0,18630.0,AW00018630,Priscilla,She,France,Single,Female,1976-08-19,2026-01-04
7635.0,18634.0,AW00018634,Veronica,Arun,France,Single,Female,1982-12-10,2026-01-04
8028.0,19027.0,AW00019027,Mayra,Madan,France,Single,Female,1963-02-18,2026-01-05
8029.0,19028.0,AW00019028,Cedric,Wang,France,Married,Male,1968-05-22,2026-01-05
8034.0,19033.0,AW00019033,Omar,Lin,France,Single,Male,1962-03-01,2026-01-05
8040.0,19039.0,AW00019039,Melvin,Pal,France,Married,Male,1949-08-11,2026-01-05
8042.0,19041.0,AW00019041,Autumn,Zheng,France,Single,Female,1950-11-30,2026-01-05
8046.0,19045.0,AW00019045,Ross,Rodriguez,France,Single,Male,1952-01-31,2026-01-05
8052.0,19051.0,AW00019051,Taylor,Henderson,France,Single,Female,1959-11-17,2026-01-05
8053.0,19052.0,AW00019052,Kristi,Kapoor,France,Married,Female,1959-12-13,2026-01-05
8057.0,19056.0,AW00019056,Carla,Van,France,Married,Female,1959-01-01,2026-01-05
8062.0,19061.0,AW00019061,Heather,Gao,France,Single,Female,1957-09-07,2026-01-05
8063.0,19062.0,AW00019062,Erica,Zhou,France,Married,Female,1958-03-25,2026-01-05
8064.0,19063.0,AW00019063,Gabrielle,Kelly,France,Married,Female,1958-05-23,2026-01-05
8070.0,19069.0,AW00019069,Thomas,Hall,France,Married,Male,1961-07-08,2026-01-05
8075.0,19074.0,AW00019074,Colleen,Shen,France,Married,Female,1953-11-08,2026-01-05
8076.0,19075.0,AW00019075,Brent,Wu,France,Married,Male,1953-09-21,2026-01-05
8077.0,19076.0,AW00019076,Jaclyn,Pal,France,Married,Female,1953-11-30,2026-01-05
8079.0,19078.0,AW00019078,Misty,She,France,Single,Female,1952-08-02,2026-01-05
8080.0,19079.0,AW00019079,Brett,Lopez,France,Married,Male,1953-02-14,2026-01-05
8081.0,19080.0,AW00019080,Ross,Vance,France,Single,Male,1953-03-16,2026-01-05
8175.0,19174.0,AW00019174,Katelyn,Howard,France,Single,Female,1979-06-02,2026-01-05
8180.0,19179.0,AW00019179,Gloria,Sanz,France,Single,Female,1977-11-20,2026-01-05
8181.0,19180.0,AW00019180,Joan,Navarro,France,Single,Female,1977-09-07,2026-01-05
8182.0,19181.0,AW00019181,Chad,Pal,France,Single,Male,1978-04-24,2026-01-05
8183.0,19182.0,AW00019182,Lance,Dominguez,France,Single,Male,1983-05-19,2026-01-05
8184.0,19183.0,AW00019183,Edwin,Raje,France,Single,Male,1976-08-07,2026-01-05
8186.0,19185.0,AW00019185,Jacqueline,Bradley,France,Single,Female,1977-05-22,2026-01-05
8190.0,19189.0,AW00019189,Morgan,Price,France,Single,Female,1976-09-08,2026-01-05
8195.0,19194.0,AW00019194,Cesar,Garcia,France,Single,Male,1975-09-29,2026-01-05
8253.0,19252.0,AW00019252,Jasmine,Brooks,France,Married,Female,1961-08-27,2026-01-05
8256.0,19255.0,AW00019255,Terrance,Sara,France,Single,Male,1960-08-13,2026-01-05
8257.0,19256.0,AW00019256,Abigail,Griffin,France,Married,Female,1966-03-07,2026-01-05
8273.0,19272.0,AW00019272,Shaun,Andersen,France,Married,Male,1948-07-18,2026-01-05
8274.0,19273.0,AW00019273,Natalie,Henderson,France,Married,Female,1948-07-23,2026-01-05
8276.0,19275.0,AW00019275,Gregory,Rai,France,Married,Male,1972-12-17,2026-01-05
8277.0,19276.0,AW00019276,Ruben,Sai,France,Single,Male,1972-08-06,2026-01-05
8278.0,19277.0,AW00019277,Billy,Jim├®nez,France,Married,Male,1966-01-24,2026-01-05
8281.0,19280.0,AW00019280,Darrell,Andersen,France,Married,Male,1969-08-23,2026-01-05
8282.0,19281.0,AW00019281,Mallory,Carlson,France,Single,Female,1969-04-13,2026-01-05
8283.0,19282.0,AW00019282,Hailey,Wood,France,Married,Female,1980-04-30,2026-01-05
8288.0,19287.0,AW00019287,Shane,Chandra,France,Married,Male,1970-07-23,2026-01-05
8293.0,19292.0,AW00019292,Micah,Lin,France,Married,Male,1981-12-03,2026-01-05
8294.0,19293.0,AW00019293,Chloe,Watson,France,Married,Female,1976-02-25,2026-01-05
8296.0,19295.0,AW00019295,Katelyn,Green,France,Single,Female,1975-01-23,2026-01-05
8297.0,19296.0,AW00019296,Jake,Zheng,France,Single,Male,1974-07-04,2026-01-05
8298.0,19297.0,AW00019297,Cedric,Xie,France,Single,Male,1975-02-18,2026-01-05
8304.0,19303.0,AW00019303,Sylvia,Spencer,France,Married,Male,1957-04-09,2026-01-05
8307.0,19306.0,AW00019306,Candace,Perez,France,Married,Female,1973-08-13,2026-01-05
8310.0,19309.0,AW00019309,Frank,Suarez,France,Married,Male,1974-05-22,2026-01-05
8311.0,19310.0,AW00019310,Evelyn,Raman,France,Married,Female,1979-04-13,2026-01-05
8314.0,19313.0,AW00019313,Charles,Baker,France,Single,Male,1972-09-07,2026-01-05
8316.0,19315.0,AW00019315,Devon,Sharma,France,Single,Male,1973-03-02,2026-01-05
8318.0,19317.0,AW00019317,Sara,Scott,France,Single,Female,1978-03-12,2026-01-05
8319.0,19318.0,AW00019318,Jamie,Dominguez,France,Single,Male,1972-11-29,2026-01-05
8320.0,19319.0,AW00019319,Darryl,Guo,France,Single,Male,1978-01-29,2026-01-05
8321.0,19320.0,AW00019320,Bethany,Deng,France,Single,Female,1972-05-02,2026-01-05
8324.0,19323.0,AW00019323,Jeremy,Rogers,France,Married,Male,1983-09-06,2026-01-05
8325.0,19324.0,AW00019324,Tanya,Blanco,France,Married,Female,1973-04-08,2026-01-05
8327.0,19326.0,AW00019326,Marcus,Robinson,France,Married,Male,1983-03-10,2026-01-05
8328.0,19327.0,AW00019327,Candace,Gonzalez,France,Married,Female,1972-01-31,2026-01-05
8336.0,19335.0,AW00019335,Cedric,Ye,France,Single,Male,1970-02-14,2026-01-05
8337.0,19336.0,AW00019336,Ricardo,Andersen,France,Single,Male,1969-09-07,2026-01-05
8339.0,19338.0,AW00019338,Paula,Dominguez,France,Married,Female,1971-10-04,2026-01-05
8344.0,19343.0,AW00019343,Louis,Ye,France,Single,Male,1969-01-30,2026-01-05
8352.0,19351.0,AW00019351,Edgar,Vance,France,Single,Male,1968-10-19,2026-01-05
8353.0,19352.0,AW00019352,Arturo,Chen,France,Single,Male,1969-05-11,2026-01-05
8359.0,19358.0,AW00019358,Jonathan,Bryant,France,Single,Male,1983-12-16,2026-01-05
8364.0,19363.0,AW00019363,Regina,Raman,France,Single,Female,1967-12-02,2026-01-05
8367.0,19366.0,AW00019366,Christy,Beck,France,Married,Female,1967-10-01,2026-01-05
8368.0,19367.0,AW00019367,Johnathan,Gonzalez,France,Single,Male,1984-02-14,2026-01-05
8371.0,19370.0,AW00019370,Gilbert,Yang,France,Single,Male,1982-12-22,2026-01-05
8373.0,19372.0,AW00019372,Cassidy,Long,France,Single,Female,1981-12-16,2026-01-05
8375.0,19374.0,AW00019374,Paula,Ashe,France,Single,Female,1980-09-29,2026-01-05
8377.0,19376.0,AW00019376,Paige,Wood,France,Single,Female,1981-10-26,2026-01-05
8381.0,19380.0,AW00019380,Marshall,Luo,France,Single,Male,1981-01-07,2026-01-05
8382.0,19381.0,AW00019381,Brandi,Romero,France,Single,Female,1980-07-11,2026-01-05
8387.0,19386.0,AW00019386,Allen,Martinez,France,Single,Male,1979-12-23,2026-01-05
8391.0,19390.0,AW00019390,Terrance,Perez,France,Single,Male,1984-04-01,2026-01-05
8420.0,19419.0,AW00019419,Allison,Adams,France,Single,Female,1976-02-19,2026-01-05
8422.0,19421.0,AW00019421,Jay,Rana,France,Single,Male,1976-03-08,2026-01-05
8424.0,19423.0,AW00019423,Maria,Price,France,Single,Female,1976-02-04,2026-01-05
8427.0,19426.0,AW00019426,Brian,Stewart,France,Single,Male,1975-12-12,2026-01-05
8428.0,19427.0,AW00019427,Troy,Lopez,France,Single,Male,1975-09-09,2026-01-05
8432.0,19431.0,AW00019431,Bonnie,She,France,Single,Female,1975-02-16,2026-01-05
8435.0,19434.0,AW00019434,Geoffrey,Ashe,France,Single,Male,1980-07-18,2026-01-05
8437.0,19436.0,AW00019436,Gregory,Pal,France,Married,Male,1975-03-31,2026-01-05
8442.0,19441.0,AW00019441,Dale,She,France,Single,Male,1974-07-17,2026-01-05
8443.0,19442.0,AW00019442,Connor,Hill,France,Single,Male,1985-10-21,2026-01-05
8445.0,19444.0,AW00019444,Kayla,Thomas,France,Married,Female,1973-08-31,2026-01-05
8447.0,19446.0,AW00019446,Bridget,Nath,France,Married,Female,1973-10-06,2026-01-05
8448.0,19447.0,AW00019447,Yolanda,Simpson,France,Married,Female,1973-12-20,2026-01-05
8453.0,19452.0,AW00019452,Jacob,Anderson,France,Married,Male,1972-12-17,2026-01-05
8459.0,19458.0,AW00019458,Tyrone,Blanco,France,Married,Male,1972-04-21,2026-01-05
8461.0,19460.0,AW00019460,Arthur,Diaz,France,Married,Male,1971-12-11,2026-01-05
8463.0,19462.0,AW00019462,Paige,Travers,France,Single,Female,1976-10-13,2026-01-05
8464.0,19463.0,AW00019463,Cassandra,Chandra,France,Married,Female,1971-05-20,2026-01-05
8465.0,19464.0,AW00019464,Tyrone,Alonso,France,Married,Male,1935-05-08,2026-01-05
8466.0,19465.0,AW00019465,Sierra,Baker,France,Single,Female,1934-09-02,2026-01-05
8469.0,19468.0,AW00019468,Ramon,Lin,France,Single,Male,1974-08-04,2026-01-05
8470.0,19469.0,AW00019469,Valerie,Cai,France,Single,Female,1968-08-13,2026-01-05
8474.0,19473.0,AW00019473,Roger,Chande,France,Single,Male,1974-08-22,2026-01-05
8475.0,19474.0,AW00019474,Jenny,Luo,France,Single,Female,1972-04-03,2026-01-05
8476.0,19475.0,AW00019475,Mandy,Ye,France,Married,Female,1971-08-31,2026-01-05
8481.0,19480.0,AW00019480,Lisa,Zeng,France,Married,Female,1973-10-07,2026-01-05
8482.0,19481.0,AW00019481,Darren,Suarez,France,Married,Male,1973-05-11,2026-01-05
8485.0,19484.0,AW00019484,Willie,Liang,France,Married,Male,1970-08-26,2026-01-05
8486.0,19485.0,AW00019485,Raul,Shan,France,Single,Male,1971-05-02,2026-01-05
8488.0,19487.0,AW00019487,Dwayne,Gutierrez,France,Married,Male,1970-01-11,2026-01-05
8489.0,19488.0,AW00019488,Jamie,Lin,France,Single,Female,1969-12-10,2026-01-05
8490.0,19489.0,AW00019489,Alexandra,Patterson,France,Single,Female,1969-08-05,2026-01-05
8491.0,19490.0,AW00019490,Kristina,Smith,France,Single,Female,1970-05-16,2026-01-05
8492.0,19491.0,AW00019491,Stanley,Prasad,France,Single,Male,1980-12-08,2026-01-05
8493.0,19492.0,AW00019492,Andres,Andersen,France,Single,Male,1975-04-15,2026-01-05
8495.0,19494.0,AW00019494,Sergio,Martinez,France,Single,Male,1984-09-16,2026-01-05
8496.0,19495.0,AW00019495,Francis,Gill,France,Single,Male,1984-10-31,2026-01-05
8504.0,19503.0,AW00019503,Bridget,Luo,France,Married,Female,1967-09-23,2026-01-05
8505.0,19504.0,AW00019504,Dominic,Garcia,France,Married,Male,1968-02-10,2026-01-05
8508.0,19507.0,AW00019507,Raul,Shen,France,Single,Male,1983-06-10,2026-01-05
8509.0,19508.0,AW00019508,Troy,Rana,France,Married,Male,1981-04-30,2026-01-05
8516.0,19515.0,AW00019515,Nancy,Garcia,France,Single,Female,1986-02-13,2026-01-05
8517.0,19516.0,AW00019516,Kaitlyn,Griffin,France,Single,Female,1980-07-08,2026-01-05
8518.0,19517.0,AW00019517,Max,Gomez,France,Single,Male,1981-03-21,2026-01-05
8520.0,19519.0,AW00019519,Bianca,Zhu,France,Single,Female,1979-04-17,2026-01-05
8522.0,19521.0,AW00019521,Jaime,Dominguez,France,Single,Female,1978-09-22,2026-01-05
8525.0,19524.0,AW00019524,Denise,Malhotra,France,Single,Female,1983-08-03,2026-01-05
8900.0,19899.0,AW00019899,Marcus,Richardson,France,Married,Male,1973-09-12,2026-01-05
8903.0,19902.0,AW00019902,Johnny,Pal,France,Married,Male,1962-03-12,2026-01-05
8904.0,19903.0,AW00019903,Marcus,Nelson,France,Single,Male,1962-06-03,2026-01-05
8908.0,19907.0,AW00019907,Bruce,Diaz,France,Married,Male,1961-04-03,2026-01-05
8909.0,19908.0,AW00019908,Pamela,Prasad,France,Single,Female,1961-01-04,2026-01-05
8914.0,19913.0,AW00019913,Jennifer,Perez,France,Married,Female,1949-12-03,2026-01-05
8915.0,19914.0,AW00019914,Willie,Ma,France,Married,Male,1949-10-25,2026-01-05
8921.0,19920.0,AW00019920,Meredith,Sanchez,France,Single,Female,1951-10-07,2026-01-05
8923.0,19922.0,AW00019922,Nancy,Gonzalez,France,Single,Female,1960-04-23,2026-01-05
8924.0,19923.0,AW00019923,Joe,Prasad,France,Married,Male,1960-05-02,2026-01-05
8930.0,19929.0,AW00019929,Dale,Chander,France,Married,Male,1964-09-12,2026-01-05
8933.0,19932.0,AW00019932,Javier,Sanz,France,Single,Male,1969-01-18,2026-01-05
8944.0,19943.0,AW00019943,Walter,Carlson,France,Married,Male,1953-08-26,2026-01-05
8946.0,19945.0,AW00019945,Phillip,Garcia,France,Married,Male,1952-12-19,2026-01-05
9042.0,20041.0,AW00020041,Joe,Alvarez,France,Single,Male,1984-04-24,2026-01-05
9045.0,20044.0,AW00020044,Jillian,Rana,France,Single,Female,1978-10-23,2026-01-05
9046.0,20045.0,AW00020045,Andres,Shen,France,Married,Male,1979-05-03,2026-01-05
9047.0,20046.0,AW00020046,Peter,She,France,Married,Male,1979-03-04,2026-01-05
9048.0,20047.0,AW00020047,Ronnie,Huang,France,Married,Male,1978-10-22,2026-01-05
9051.0,20050.0,AW00020050,Adriana,Prasad,France,Single,Female,1977-08-30,2026-01-05
9058.0,20057.0,AW00020057,Ramon,Zhou,France,Single,Male,1976-07-14,2026-01-05
9060.0,20059.0,AW00020059,Madison,Washington,France,Married,Female,1976-07-05,2026-01-05
9062.0,20061.0,AW00020061,Sharon,Nath,France,Single,Female,1977-03-26,2026-01-05
9064.0,20063.0,AW00020063,Kristy,Ortega,France,Single,Female,1975-11-29,2026-01-05
9132.0,20131.0,AW00020131,Carolyn,Gutierrez,France,Married,Female,1969-08-10,2026-01-05
9142.0,20141.0,AW00020141,Angelica,Flores,France,Married,Female,1964-06-10,2026-01-05
9143.0,20142.0,AW00020142,Lydia,Lopez,France,Married,Female,1962-05-06,2026-01-05
9146.0,20145.0,AW00020145,Fernando,Lee,France,Married,Male,1971-04-19,2026-01-05
9147.0,20146.0,AW00020146,Mackenzie,Hall,France,Married,Female,1951-04-25,2026-01-05
9149.0,20148.0,AW00020148,Terry,Nath,France,Married,Male,1947-12-18,2026-01-05
9162.0,20161.0,AW00020161,Albert,Sanz,France,Single,Male,1954-06-16,2026-01-05
9176.0,20175.0,AW00020175,Alisha,Lu,France,Single,Female,1979-10-01,2026-01-05
