customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
7924.0,18923.0,AW00018923,Cassandra,Kapoor,United States,Married,Female,1979-04-22,2026-01-05
7925.0,18924.0,AW00018924,Rachel,Williams,United States,Single,Female,1979-05-21,2026-01-05
7926.0,18925.0,AW00018925,Haley,Griffin,Canada,Married,Female,1981-11-09,2026-01-05
7927.0,18926.0,AW00018926,Alexandre,Lobao,Canada,Married,Male,1981-09-25,2026-01-05
7928.0,18927.0,AW00018927,Arianna,Cox,Canada,Single,Female,1981-08-05,2026-01-05
7929.0,18928.0,AW00018928,Carmen,Prasad,Australia,Married,Female,1971-08-22,2026-01-05
7930.0,18929.0,AW00018929,Donald,Garcia,Australia,Single,Male,1960-12-14,2026-01-05
7931.0,18930.0,AW00018930,Katelyn,Richardson,Australia,Single,Female,1961-04-15,2026-01-05
7932.0,18931.0,AW00018931,Rosa,She,Australia,Married,Female,1962-06-13,2026-01-05
7933.0,18932.0,AW00018932,Carl,Chande,Australia,Married,Male,1969-07-31,2026-01-05
7934.0,18933.0,AW00018933,Kelli,Huang,United States,Single,Female,1985-08-30,2026-01-05
7935.0,18934.0,AW00018934,Jeremiah,Moore,United States,Single,Male,1979-08-22,2026-01-05
7936.0,18935.0,AW00018935,Jasmine,Jenkins,United States,Married,Female,1971-11-15,2026-01-05
7937.0,18936.0,AW00018936,Morgan,Collins,United States,Single,Female,1971-07-11,2026-01-05
7938.0,18937.0,AW00018937,Ian,Reed,United States,Single,Male,1962-08-10,2026-01-05
7939.0,18938.0,AW00018938,Lucas,Lopez,United States,Married,Male,1962-11-30,2026-01-05
7940.0,18939.0,AW00018939,Hunter,McDonald,United States,Single,Male,1962-09-24,2026-01-05
7941.0,18940.0,AW00018940,Seth,Bell,United States,Married,Male,1963-04-16,2026-01-05
7942.0,18941.0,AW00018941,Philip,Torres,United States,Married,Male,1962-09-05,2026-01-05
7943.0,18942.0,AW00018942,Billy,Ortega,United States,Married,Male,1962-11-19,2026-01-05
7944.0,18943.0,AW00018943,Kaitlyn,Hall,United States,Single,Female,1963-02-01,2026-01-05
7945.0,18944.0,AW00018944,Marcus,Taylor,Canada,Single,Male,1961-11-03,2026-01-05
7946.0,18945.0,AW00018945,Marcus,Cox,United States,Married,Male,1961-12-21,2026-01-05
7947.0,18946.0,AW00018946,Brandon,Simmons,United States,Married,Male,1967-08-05,2026-01-05
7948.0,18947.0,AW00018947,Devin,Bryant,United States,Single,Male,1961-11-04,2026-01-05
7949.0,18948.0,AW00018948,Sydney,Bailey,United States,Married,Female,1967-03-13,2026-01-05
7950.0,18949.0,AW00018949,Jackson,Hall,United States,Single,Male,1937-12-30,2026-01-05
7951.0,18950.0,AW00018950,Lauren,Alexander,Canada,Single,Female,1970-10-22,2026-01-05
7952.0,18951.0,AW00018951,Dalton,Jones,Canada,Single,Male,1971-06-14,2026-01-05
7953.0,18952.0,AW00018952,Chloe,Hernandez,United States,Married,Female,1971-04-22,2026-01-05
7954.0,18953.0,AW00018953,Mya,Patterson,United States,Single,Female,1976-10-20,2026-01-05
7955.0,18954.0,AW00018954,Dalton,Young,United States,Single,Male,1970-11-23,2026-01-05
7956.0,18955.0,AW00018955,Justin,Jones,United States,Single,Male,1967-08-19,2026-01-05
7957.0,18956.0,AW00018956,Sara,Howard,United States,Single,Female,1967-10-15,2026-01-05
7958.0,18957.0,AW00018957,Mackenzie,Lopez,United States,Single,Female,1967-10-08,2026-01-05
7959.0,18958.0,AW00018958,Natalie,Sanchez,United States,Single,Female,1968-01-15,2026-01-05
7960.0,18959.0,AW00018959,Seth,Morris,Canada,Single,Male,1967-08-04,2026-01-05
7961.0,18960.0,AW00018960,Marcus,Johnson,United States,Single,Male,1968-04-03,2026-01-05
7962.0,18961.0,AW00018961,Jeremiah,Henderson,Canada,Single,Male,1968-03-04,2026-01-05
7963.0,18962.0,AW00018962,Seth,Parker,United States,Married,Male,1968-06-23,2026-01-05
7964.0,18963.0,AW00018963,Amber,Collins,United States,Married,Female,1967-08-02,2026-01-05
7965.0,18964.0,AW00018964,Thomas,Gonzalez,United States,Single,Male,1966-09-06,2026-01-05
7966.0,18965.0,AW00018965,Richard,Turner,United States,Married,Male,1972-10-12,2026-01-05
7967.0,18966.0,AW00018966,Carly,Rai,United States,Married,Female,1948-04-16,2026-01-05
7968.0,18967.0,AW00018967,Xavier,Clark,United States,Married,Male,1948-01-22,2026-01-05
7969.0,18968.0,AW00018968,Isaiah,Lopez,Canada,Married,Male,1953-04-11,2026-01-05
7970.0,18969.0,AW00018969,Anna,Cox,United States,Married,Female,1948-01-09,2026-01-05
7971.0,18970.0,AW00018970,Jason,Roberts,United States,Married,Male,1949-02-08,2026-01-05
7972.0,18971.0,AW00018971,Wyatt,Moore,Canada,Married,Male,1948-08-11,2026-01-05
7973.0,18972.0,AW00018972,Benjamin,Butler,Canada,Married,Male,1948-08-06,2026-01-05
7974.0,18973.0,AW00018973,Kate,Yuan,United States,Married,Female,1948-12-07,2026-01-05
7975.0,18974.0,AW00018974,James,Rodriguez,United States,Married,Male,1948-11-22,2026-01-05
7976.0,18975.0,AW00018975,Samuel,Bryant,United States,Married,Male,1955-05-13,2026-01-05
7977.0,18976.0,AW00018976,Garrett,Howard,United States,Single,Male,1949-10-19,2026-01-05
7978.0,18977.0,AW00018977,Jackson,Wang,United States,Married,Male,1950-02-14,2026-01-05
7979.0,18978.0,AW00018978,Isaiah,Morgan,Canada,Married,Male,1955-08-04,2026-01-05
7980.0,18979.0,AW00018979,Noah,Taylor,United States,Married,Male,1949-09-18,2026-01-05
7981.0,18980.0,AW00018980,Sophia,Hernandez,United States,Married,Female,1950-04-16,2026-01-05
7982.0,18981.0,AW00018981,Savannah,Watson,United States,Married,Female,1949-10-25,2026-01-05
7983.0,18982.0,AW00018982,Kyle,Baker,United States,Single,Male,1950-10-05,2026-01-05
7984.0,18983.0,AW00018983,Destiny,Price,United States,Married,Female,1956-10-16,2026-01-05
7985.0,18984.0,AW00018984,Shelby,Rivera,United States,Single,Female,1962-02-08,2026-01-05
7986.0,18985.0,AW00018985,Paige,Bailey,United States,Married,Female,1950-07-21,2026-01-05
7987.0,18986.0,AW00018986,Robert,Roberts,Canada,Single,Male,1951-01-09,2026-01-05
7988.0,18987.0,AW00018987,Hunter,Adams,United States,Married,Male,1950-08-13,2026-01-05
7989.0,18988.0,AW00018988,Courtney,Baker,United States,Single,Female,1950-07-05,2026-01-05
7990.0,18989.0,AW00018989,Cindy,Suri,United States,Married,Female,1956-10-16,2026-01-05
7991.0,18990.0,AW00018990,Amanda,Henderson,United States,Married,Female,1951-08-22,2026-01-05
7992.0,18991.0,AW00018991,Evan,Cook,United States,Married,Male,1951-10-30,2026-01-05
7993.0,18992.0,AW00018992,David,Perry,United States,Married,Male,1952-04-17,2026-01-05
7994.0,18993.0,AW00018993,Kevin,Ross,United States,Married,Male,1952-05-13,2026-01-05
7995.0,18994.0,AW00018994,Jackson,Allen,United States,Married,Male,1958-11-17,2026-01-05
7996.0,18995.0,AW00018995,Melissa,Gray,United States,Single,Female,1952-10-29,2026-01-05
7997.0,18996.0,AW00018996,Katherine,Turner,United States,Married,Female,1953-05-12,2026-01-05
7998.0,18997.0,AW00018997,Eric,King,United States,Married,Male,1952-09-05,2026-01-05
7999.0,18998.0,AW00018998,Aidan,Bennett,United States,Married,Male,1953-05-06,2026-01-05
8000.0,18999.0,AW00018999,Mackenzie,Watson,United States,Married,Female,1952-10-21,2026-01-05
8001.0,19000.0,AW00019000,Makayla,Blue,Canada,Married,Female,1959-11-09,2026-01-05
8002.0,19001.0,AW00019001,Fernando,Brown,Canada,Married,Male,1953-08-23,2026-01-05
8003.0,19002.0,AW00019002,Alexis,Thompson,United States,Married,Female,1954-04-07,2026-01-05
8004.0,19003.0,AW00019003,Jared,Stewart,United States,Married,Male,1965-06-04,2026-01-05
8005.0,19004.0,AW00019004,Ian,Rogers,United States,Married,Male,1959-08-31,2026-01-05
8006.0,19005.0,AW00019005,Lauren,Peterson,United States,Single,Female,1954-09-24,2026-01-05
8007.0,19006.0,AW00019006,Leslie,Martin,United States,Married,Female,1955-10-18,2026-01-05
8008.0,19007.0,AW00019007,Mackenzie,Sanchez,United States,Married,Female,1961-09-08,2026-01-05
8009.0,19008.0,AW00019008,Hailey,Murphy,United States,Single,Female,1955-11-08,2026-01-05
8010.0,19009.0,AW00019009,Arianna,Watson,United States,Married,Female,1961-10-20,2026-01-05
8011.0,19010.0,AW00019010,Naomi,Ortega,United States,Married,Female,1955-12-06,2026-01-05
8012.0,19011.0,AW00019011,Maria,Cook,United States,Married,Female,1956-02-06,2026-01-05
8013.0,19012.0,AW00019012,Oscar,Bryant,United States,Married,Male,1955-10-11,2026-01-05
8014.0,19013.0,AW00019013,Amanda,Phillips,United States,Single,Female,1956-05-07,2026-01-05
8015.0,19014.0,AW00019014,Jonathan,Hernandez,Canada,Married,Male,1957-01-02,2026-01-05
8016.0,19015.0,AW00019015,Thomas,Griffin,Canada,Married,Male,1962-02-07,2026-01-05
8017.0,19016.0,AW00019016,Sierra,Wright,United States,Married,Female,1957-04-25,2026-01-05
8018.0,19017.0,AW00019017,Zoe,Brooks,United States,Married,Female,1957-03-10,2026-01-05
8019.0,19018.0,AW00019018,Nicole,Gray,United States,Married,Female,1962-11-07,2026-01-05
8020.0,19019.0,AW00019019,Jackson,Gonzales,United States,Married,Male,1962-09-05,2026-01-05
8021.0,19020.0,AW00019020,Jack,Flores,United States,Single,Male,1963-03-12,2026-01-05
8022.0,19021.0,AW00019021,Melissa,Russell,United States,Single,Female,1963-11-18,2026-01-05
8023.0,19022.0,AW00019022,Samantha,Wood,United States,Married,Female,1969-04-11,2026-01-05
8024.0,19023.0,AW00019023,Arianna,Powell,United States,Married,Female,1958-03-22,2026-01-05
8025.0,19024.0,AW00019024,Dalton,Russell,United States,Single,Male,1958-02-03,2026-01-05
8026.0,19025.0,AW00019025,Aaron,Roberts,United States,Single,Male,1958-05-05,2026-01-05
8027.0,19026.0,AW00019026,Logan,Hayes,Canada,Single,Male,1958-05-06,2026-01-05
8030.0,19029.0,AW00019029,Alicia,Andersen,Germany,Married,Female,1963-02-10,2026-01-05
8031.0,19030.0,AW00019030,Marco,Arun,Germany,Married,Male,1973-08-14,2026-01-05
8032.0,19031.0,AW00019031,Regina,Perez,United Kingdom,Married,Female,1963-01-10,2026-01-05
8033.0,19032.0,AW00019032,Katrina,Andersen,United Kingdom,Single,Female,1962-10-13,2026-01-05
8035.0,19034.0,AW00019034,Tabitha,Diaz,Germany,Single,Female,1962-04-23,2026-01-05
8036.0,19035.0,AW00019035,Stanley,Schmidt,Germany,Married,Male,1962-03-24,2026-01-05
8037.0,19036.0,AW00019036,Allen,Rana,United Kingdom,Married,Male,1960-10-23,2026-01-05
8038.0,19037.0,AW00019037,Marshall,Chen,United Kingdom,Married,Male,1961-02-10,2026-01-05
8039.0,19038.0,AW00019038,Joe,Patel,Germany,Single,Male,1960-02-13,2026-01-05
8041.0,19040.0,AW00019040,Eugene,Sun,Germany,Married,Male,1950-03-04,2026-01-05
8043.0,19042.0,AW00019042,Ronnie,Cai,Germany,Married,Male,1956-05-08,2026-01-05
8044.0,19043.0,AW00019043,Jessica,Jones,Germany,Married,Female,1950-12-08,2026-01-05
8045.0,19044.0,AW00019044,Cesar,Rana,United Kingdom,Married,Male,1950-09-29,2026-01-05
8047.0,19046.0,AW00019046,Shawna,Raje,Germany,Married,Female,1951-08-11,2026-01-05
8048.0,19047.0,AW00019047,Sydney,Walker,United Kingdom,Married,Female,1951-09-07,2026-01-05
8049.0,19048.0,AW00019048,Bryant,Raman,United Kingdom,Married,Male,1952-04-15,2026-01-05
8050.0,19049.0,AW00019049,Craig,Gutierrez,United Kingdom,Married,Male,1952-04-11,2026-01-05
8051.0,19050.0,AW00019050,Joel,Chapman,United Kingdom,Married,Male,1964-10-21,2026-01-05
8054.0,19053.0,AW00019053,Gerald,Jordan,Germany,Single,Male,1960-02-18,2026-01-05
8055.0,19054.0,AW00019054,Arthur,Alonso,United Kingdom,Single,Male,1959-12-19,2026-01-05
8056.0,19055.0,AW00019055,Garrett,Bailey,United Kingdom,Married,Male,1959-10-13,2026-01-05
8058.0,19057.0,AW00019057,Joanna,Ramos,Germany,Married,Female,1964-09-12,2026-01-05
8059.0,19058.0,AW00019058,Shawn,Goel,United Kingdom,Married,Male,1958-12-03,2026-01-05
8060.0,19059.0,AW00019059,George,Rodriguez,United Kingdom,Married,Male,1958-08-25,2026-01-05
8061.0,19060.0,AW00019060,Stephanie,Stone,United Kingdom,Married,Female,1958-11-15,2026-01-05
8065.0,19064.0,AW00019064,Veronica,Madan,Germany,Married,Female,1958-06-15,2026-01-05
8066.0,19065.0,AW00019065,Michele,Arun,Germany,Married,Female,1957-10-22,2026-01-05
8067.0,19066.0,AW00019066,Dylan,Sharma,United Kingdom,Married,Male,1957-07-22,2026-01-05
8068.0,19067.0,AW00019067,Misty,Luo,Germany,Married,Female,1956-08-07,2026-01-05
8069.0,19068.0,AW00019068,Alma,Son,Germany,Married,Female,1956-10-07,2026-01-05
8071.0,19070.0,AW00019070,Kristopher,Garcia,United Kingdom,Married,Male,1956-03-26,2026-01-05
8072.0,19071.0,AW00019071,Joe,Jimenez,United Kingdom,Married,Male,1955-10-13,2026-01-05
8073.0,19072.0,AW00019072,Tamara,Lu,United Kingdom,Married,Female,1960-01-31,2026-01-05
8074.0,19073.0,AW00019073,Lolan,Song,United Kingdom,Married,Male,1955-03-07,2026-01-05
8078.0,19077.0,AW00019077,Pedro,Prasad,United Kingdom,Married,Male,1954-03-10,2026-01-05
8082.0,19081.0,AW00019081,Leslie,Rubio,Germany,Married,Female,1953-02-03,2026-01-05
8083.0,19082.0,AW00019082,Alvin,Zhang,United Kingdom,Married,Male,1953-02-08,2026-01-05
8084.0,19083.0,AW00019083,Steven,Rivera,Australia,Single,Male,1980-08-09,2026-01-05
8085.0,19084.0,AW00019084,Colleen,Raje,Australia,Single,Female,1982-02-10,2026-01-05
8086.0,19085.0,AW00019085,Shawna,Kumar,Australia,Married,Female,1982-04-22,2026-01-05
8087.0,19086.0,AW00019086,Tommy,Chander,Australia,Single,Male,1981-05-15,2026-01-05
8088.0,19087.0,AW00019087,Erica,Gao,Australia,Married,Female,1981-02-15,2026-01-05
8089.0,19088.0,AW00019088,Rafael,Kumar,Australia,Single,Male,1980-05-01,2026-01-05
8090.0,19089.0,AW00019089,Regina,Arthur,Australia,Single,Female,1981-04-10,2026-01-05
8091.0,19090.0,AW00019090,Marshall,Chander,Australia,Single,Male,1979-09-13,2026-01-05
8092.0,19091.0,AW00019091,Warren,Yuan,Australia,Single,Male,1978-08-09,2026-01-05
8093.0,19092.0,AW00019092,Eric,Gonzalez,Australia,Single,Male,1979-09-04,2026-01-05
8094.0,19093.0,AW00019093,Tara,Ashe,Australia,Single,Female,1980-06-18,2026-01-05
8095.0,19094.0,AW00019094,Todd,Yang,Australia,Single,Male,1978-12-21,2026-01-05
8096.0,19095.0,AW00019095,Meredith,Martinez,Australia,Single,Female,1979-05-07,2026-01-05
8097.0,19096.0,AW00019096,Douglas,Suri,Australia,Single,Male,1978-04-22,2026-01-05
8098.0,19097.0,AW00019097,Mindy,Pal,Australia,Single,Female,1977-01-11,2026-01-05
8099.0,19098.0,AW00019098,Xavier,Evans,Australia,Married,Male,1978-02-19,2026-01-05
8100.0,19099.0,AW00019099,Sheena,Deng,Australia,Married,Female,1978-05-09,2026-01-05
8101.0,19100.0,AW00019100,Bradley,Rai,Australia,Married,Male,1982-05-28,2026-01-05
8102.0,19101.0,AW00019101,Susan,Cai,Australia,Single,Female,1981-12-03,2026-01-05
8103.0,19102.0,AW00019102,Claudia,Ye,Australia,Single,Female,1975-09-07,2026-01-05
8104.0,19103.0,AW00019103,Johnathan,Raman,Australia,Married,Male,1976-01-23,2026-01-05
8105.0,19104.0,AW00019104,Mariah,James,Australia,Married,Female,1982-02-24,2026-01-05
8106.0,19105.0,AW00019105,Stacy,Dominguez,Australia,Single,Female,1976-09-30,2026-01-05
8107.0,19106.0,AW00019106,Terrance,Sai,Australia,Married,Male,1982-01-30,2026-01-05
8108.0,19107.0,AW00019107,Franklin,Liu,United States,Married,Male,1975-10-31,2026-01-05
8109.0,19108.0,AW00019108,Haley,Stewart,United States,Single,Female,1983-04-04,2026-01-05
8110.0,19109.0,AW00019109,Jade,Brooks,United States,Married,Female,1977-12-31,2026-01-05
8111.0,19110.0,AW00019110,Jesse,Kelly,United States,Married,Male,1978-02-01,2026-01-05
8112.0,19111.0,AW00019111,Mariah,Kelly,United States,Married,Female,1977-08-31,2026-01-05
8113.0,19112.0,AW00019112,Victoria,Hughes,United States,Married,Female,1976-04-11,2026-01-05
8114.0,19113.0,AW00019113,Aaron,Patterson,Canada,Married,Male,1976-04-09,2026-01-05
8115.0,19114.0,AW00019114,Natalie,Richardson,United States,Married,Female,1975-10-11,2026-01-05
8116.0,19115.0,AW00019115,Bailey,Sanchez,United States,Married,Female,1975-04-04,2026-01-05
8117.0,19116.0,AW00019116,Logan,Alexander,Canada,Single,Male,1980-04-10,2026-01-05
8118.0,19117.0,AW00019117,Kaitlyn,Coleman,United States,Single,Female,1986-05-22,2026-01-05
8119.0,19118.0,AW00019118,Ian,Thomas,Canada,Married,Male,1977-01-30,2026-01-05
8120.0,19119.0,AW00019119,Connor,Simmons,United States,Married,Male,1982-02-11,2026-01-05
8121.0,19120.0,AW00019120,Caleb,Sharma,United States,Married,Male,1977-03-31,2026-01-05
8122.0,19121.0,AW00019121,Kaitlyn,Blue,United States,Married,Female,1977-05-11,2026-01-05
8123.0,19122.0,AW00019122,Abigail,Hughes,United States,Single,Female,1977-04-17,2026-01-05
8124.0,19123.0,AW00019123,Emma,Washington,Canada,Married,Female,1980-05-01,2026-01-05
8125.0,19124.0,AW00019124,Cody,Bailey,United States,Married,Male,1975-04-08,2026-01-05
8126.0,19125.0,AW00019125,Cameron,Russell,United States,Single,Male,1973-01-18,2026-01-05
8127.0,19126.0,AW00019126,Kristopher,Kapoor,United States,Married,Male,1981-05-19,2026-01-05
8128.0,19127.0,AW00019127,Alexa,Sanchez,United States,Single,Female,1976-03-21,2026-01-05
8129.0,19128.0,AW00019128,Madison,Jackson,United States,Married,Female,1981-03-09,2026-01-05
8130.0,19129.0,AW00019129,Carson,Simmons,United States,Married,Male,1976-04-22,2026-01-05
8131.0,19130.0,AW00019130,Madeline,Baker,United States,Married,Female,1981-08-16,2026-01-05
8132.0,19131.0,AW00019131,Mason,Blue,United States,Single,Male,1978-10-22,2026-01-05
8133.0,19132.0,AW00019132,Benjamin,Washington,United States,Single,Male,1972-11-12,2026-01-05
8134.0,19133.0,AW00019133,Logan,Martinez,United States,Single,Male,1978-09-10,2026-01-05
8135.0,19134.0,AW00019134,Sierra,Allen,United States,Single,Female,1972-11-12,2026-01-05
8136.0,19135.0,AW00019135,Logan,Brown,United States,Married,Male,1977-02-03,2026-01-05
8137.0,19136.0,AW00019136,Richard,Cook,United States,Married,Male,1971-09-30,2026-01-05
8138.0,19137.0,AW00019137,Eric,Russell,United States,Single,Male,1977-03-11,2026-01-05
8139.0,19138.0,AW00019138,Eric,Coleman,United States,Married,Male,1972-04-16,2026-01-05
8140.0,19139.0,AW00019139,Oscar,Simmons,United States,Married,Male,1983-03-10,2026-01-05
8141.0,19140.0,AW00019140,Melanie,Rogers,United States,Single,Female,1972-03-19,2026-01-05
8142.0,19141.0,AW00019141,Samuel,Martinez,United States,Single,Male,1971-08-30,2026-01-05
8143.0,19142.0,AW00019142,Dalton,Washington,United States,Married,Male,1972-05-08,2026-01-05
8144.0,19143.0,AW00019143,Lauren,Long,United States,Single,Female,1971-01-07,2026-01-05
8145.0,19144.0,AW00019144,Edwin,He,United States,Single,Male,1976-12-22,2026-01-05
8146.0,19145.0,AW00019145,Adriana,Malhotra,United States,Married,Female,1970-10-22,2026-01-05
8147.0,19146.0,AW00019146,Mariah,Morgan,United States,Single,Female,1976-07-14,2026-01-05
8148.0,19147.0,AW00019147,Edward,Thomas,Canada,Married,Male,1975-03-09,2026-01-05
8149.0,19148.0,AW00019148,Cody,Ramirez,United States,Single,Male,1975-09-05,2026-01-05
8150.0,19149.0,AW00019149,Sean,Parker,United States,Single,Male,1980-09-13,2026-01-05
8151.0,19150.0,AW00019150,Maria,Bailey,Canada,Married,Female,1986-02-13,2026-01-05
8152.0,19151.0,AW00019151,Ian,Cooper,United States,Single,Male,1970-02-14,2026-01-05
8153.0,19152.0,AW00019152,Jonathan,Walker,United States,Married,Male,1969-08-01,2026-01-05
8154.0,19153.0,AW00019153,Dylan,Griffin,United States,Married,Male,1975-03-22,2026-01-05
8155.0,19154.0,AW00019154,William,Sotelo,United States,Married,Female,1980-07-08,2026-01-05
8156.0,19155.0,AW00019155,Caroline,Flores,United States,Married,Female,1970-04-24,2026-01-05
8157.0,19156.0,AW00019156,Julia,Jenkins,United States,Single,Female,1969-07-03,2026-01-05
8158.0,19157.0,AW00019157,Eduardo,Thompson,United States,Single,Male,1970-06-25,2026-01-05
8159.0,19158.0,AW00019158,Destiny,Griffin,United States,Single,Female,1975-03-15,2026-01-05
8160.0,19159.0,AW00019159,Richard,Gonzalez,United States,Married,Male,1969-11-12,2026-01-05
8161.0,19160.0,AW00019160,Sara,Perez,United States,Single,Female,1968-09-21,2026-01-05
8162.0,19161.0,AW00019161,Jeremiah,Hughes,United States,Single,Male,1969-04-04,2026-01-05
8163.0,19162.0,AW00019162,Peter,Raji,United States,Married,Male,1969-05-12,2026-01-05
8164.0,19163.0,AW00019163,Riley,Bailey,United States,Married,Female,1979-10-18,2026-01-05
8165.0,19164.0,AW00019164,Danielle,Morgan,United States,Single,Female,1973-12-22,2026-01-05
8166.0,19165.0,AW00019165,Miranda,Russell,United States,Single,Female,1974-03-02,2026-01-05
8167.0,19166.0,AW00019166,Olivia,Jenkins,United States,Single,Female,1979-12-12,2026-01-05
8168.0,19167.0,AW00019167,Caitlin,Morgan,United States,Single,Female,1979-12-06,2026-01-05
8169.0,19168.0,AW00019168,Nathan,Kumar,United States,Single,Male,1969-04-17,2026-01-05
8170.0,19169.0,AW00019169,Arianna,Bryant,United States,Single,Female,1969-05-01,2026-01-05
8171.0,19170.0,AW00019170,Luis,Campbell,United States,Single,Male,1969-05-10,2026-01-05
8172.0,19171.0,AW00019171,Melanie,Torres,United States,Married,Female,1969-02-24,2026-01-05
8173.0,19172.0,AW00019172,Calvin,Luo,United Kingdom,Married,Male,1985-04-15,2026-01-05
8174.0,19173.0,AW00019173,Kelli,Lal,United Kingdom,Married,Female,1979-09-16,2026-01-05
8176.0,19175.0,AW00019175,Wayne,Sharma,United Kingdom,Single,Male,1977-08-19,2026-01-05
8177.0,19176.0,AW00019176,Ebony,Vazquez,Germany,Single,Female,1977-11-30,2026-01-05
8178.0,19177.0,AW00019177,Donna,Chander,Germany,Married,Female,1979-01-22,2026-01-05
8179.0,19178.0,AW00019178,Sarah,Miller,Germany,Single,Female,1978-02-22,2026-01-05
8185.0,19184.0,AW00019184,Emily,Hayes,United Kingdom,Single,Female,1982-10-05,2026-01-05
8187.0,19186.0,AW00019186,Bob,Garcia,United Kingdom,Married,Male,1982-02-11,2026-01-05
8188.0,19187.0,AW00019187,Karl,Pal,United Kingdom,Single,Male,1976-11-10,2026-01-05
8189.0,19188.0,AW00019188,Dalton,Anderson,Germany,Single,Male,1976-12-04,2026-01-05
8191.0,19190.0,AW00019190,Carl,Shen,United Kingdom,Single,Male,1976-11-24,2026-01-05
8192.0,19191.0,AW00019191,Keith,Chande,Germany,Single,Male,1977-01-19,2026-01-05
8193.0,19192.0,AW00019192,Erika,Ruiz,United Kingdom,Single,Female,1975-09-09,2026-01-05
8194.0,19193.0,AW00019193,Omar,Lal,United Kingdom,Single,Male,1976-05-21,2026-01-05
8196.0,19195.0,AW00019195,Darren,Romero,United Kingdom,Single,Male,1981-05-22,2026-01-05
8197.0,19196.0,AW00019196,April,She,Germany,Single,Female,1981-08-31,2026-01-05
8198.0,19197.0,AW00019197,Briana,Sandoval,Germany,Single,Female,1976-05-16,2026-01-05
8199.0,19198.0,AW00019198,Melissa,Brooks,United States,Single,Female,1986-05-05,2026-01-05
8200.0,19199.0,AW00019199,David,Williams,United States,Single,Male,1980-10-06,2026-01-05
8201.0,19200.0,AW00019200,Luke,Henderson,Canada,Married,Male,1971-09-22,2026-01-05
8202.0,19201.0,AW00019201,Charles,Brooks,United States,Married,Male,1972-04-25,2026-01-05
8203.0,19202.0,AW00019202,Brianna,Lee,United States,Married,Female,1972-01-08,2026-01-05
8204.0,19203.0,AW00019203,Darren,Navarro,United States,Single,Male,1958-12-11,2026-01-05
8205.0,19204.0,AW00019204,Sydney,Evans,United States,Single,Female,1958-12-17,2026-01-05
8206.0,19205.0,AW00019205,James,Perry,Canada,Married,Male,1964-09-12,2026-01-05
8207.0,19206.0,AW00019206,Destiny,Cooper,United States,Married,Female,1975-02-05,2026-01-05
8208.0,19207.0,AW00019207,Jeremiah,Turner,Canada,Married,Male,1971-04-04,2026-01-05
8209.0,19208.0,AW00019208,Angelica,Diaz,United States,Married,Female,1959-10-02,2026-01-05
8210.0,19209.0,AW00019209,Alexandra,Nelson,United States,Married,Female,1960-01-01,2026-01-05
8211.0,19210.0,AW00019210,Alexis,Price,United States,Married,Female,1965-08-02,2026-01-05
8212.0,19211.0,AW00019211,Anna,Lee,United States,Married,Female,1960-02-21,2026-01-05
8213.0,19212.0,AW00019212,Brianna,Clark,United States,Married,Female,1966-03-07,2026-01-05
8214.0,19213.0,AW00019213,Amanda,Simmons,United States,Married,Female,1960-07-07,2026-01-05
8215.0,19214.0,AW00019214,Cassidy,Powell,United States,Single,Female,1961-08-15,2026-01-05
8216.0,19215.0,AW00019215,Edward,Hall,United States,Single,Male,1967-09-30,2026-01-05
8217.0,19216.0,AW00019216,Gabriel,Lopez,United States,Single,Male,1962-03-01,2026-01-05
8218.0,19217.0,AW00019217,Jose,Nelson,Canada,Married,Male,1973-03-12,2026-01-05
8219.0,19218.0,AW00019218,Nathaniel,Brooks,United States,Married,Male,1962-04-09,2026-01-05
8220.0,19219.0,AW00019219,Mary,Peterson,United States,Married,Female,1962-06-05,2026-01-05
8221.0,19220.0,AW00019220,Mariah,Sanchez,Canada,Married,Female,1962-07-07,2026-01-05
8222.0,19221.0,AW00019221,Kaitlyn,Williams,United States,Married,Female,1962-09-23,2026-01-05
8223.0,19222.0,AW00019222,Jordan,Hall,United States,Married,Male,1968-02-17,2026-01-05
8224.0,19223.0,AW00019223,Jacqueline,Cook,Canada,Married,Female,1974-06-17,2026-01-05
8225.0,19224.0,AW00019224,Stephanie,Henderson,Canada,Married,Female,1963-03-21,2026-01-05
8226.0,19225.0,AW00019225,Jeremy,Watson,United States,Married,Male,1963-04-07,2026-01-05
8227.0,19226.0,AW00019226,Neil,Carlson,United States,Married,Male,1980-10-14,2026-01-05
8228.0,19227.0,AW00019227,Logan,Nelson,United States,Married,Male,1969-08-16,2026-01-05
8229.0,19228.0,AW00019228,Morgan,Ramirez,United States,Married,Female,1963-09-09,2026-01-05
8230.0,19229.0,AW00019229,David,Robinson,United States,Single,Male,1964-02-20,2026-01-05
8231.0,19230.0,AW00019230,Joy,Moreno,United States,Married,Female,1963-11-11,2026-01-05
8232.0,19231.0,AW00019231,Meghan,Gill,United States,Married,Female,1969-04-11,2026-01-05
8233.0,19232.0,AW00019232,Candice,Chow,Canada,Single,Female,1970-11-09,2026-01-05
8234.0,19233.0,AW00019233,Omar,Andersen,United States,Married,Male,1970-05-02,2026-01-05
8235.0,19234.0,AW00019234,Micah,Zheng,United States,Single,Male,1983-05-13,2026-01-05
